index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
702817,692,3,02/04/2014,932,1,1,0,0,8670.250451744643
80010,536,5,08/11/2013,1123,1,1,0,0,9691.046727881112
423427,97,3,29/01/2014,533,1,0,0,0,5063.901692789267
625194,508,2,02/09/2014,762,1,1,0,0,7748.134130757843
608136,890,7,15/02/2015,0,0,0,0,0,-53.11931364597933
364700,217,4,02/04/2015,999,1,1,0,0,9066.06717390475
707556,717,4,28/05/2015,468,1,0,0,0,4504.725054308746
612514,626,3,23/10/2013,845,1,1,0,1,8218.281015992416
125545,95,4,25/12/2014,0,0,0,1,1,-416.78188877532614
446907,523,4,24/04/2014,1354,1,0,0,1,9943.365036831878
694508,1083,4,22/01/2015,328,1,0,0,0,3606.8851588085945
76841,558,2,30/09/2014,503,1,1,0,0,6177.82654180543
473393,716,4,02/07/2015,383,1,1,0,0,5276.3111909950985
646556,458,5,29/08/2014,584,1,0,0,1,5228.553120526131
362995,429,2,18/02/2014,413,1,1,0,0,5653.329665501048
24007,119,3,14/08/2013,768,1,1,0,0,7763.375209809546
473149,195,6,02/11/2013,1522,1,0,0,0,10786.697460210566
500983,736,4,08/08/2013,473,1,0,0,1,4595.686213187164
286502,141,1,30/06/2014,804,1,1,0,0,8131.913892051766
660966,752,4,10/01/2013,629,1,1,0,0,6755.725210483269
431597,14,2,28/07/2015,628,1,1,0,1,7074.418447827223
671092,297,6,25/07/2015,508,1,0,0,0,4652.411598652827
42499,1053,3,10/07/2013,952,1,0,0,1,7517.85430245802
315155,1077,2,12/03/2013,309,1,0,0,0,3647.546048952119
406835,606,1,09/03/2015,624,1,0,0,0,5693.933915918584
84516,776,5,08/08/2014,577,1,1,0,1,6424.736295432175
359341,180,7,14/12/2014,0,0,0,0,0,49.56656513449508
55719,103,7,25/01/2015,0,0,0,0,0,60.70292100223668
563279,260,2,08/07/2014,892,1,0,0,0,7284.137309685199
573735,511,1,04/03/2013,967,1,1,0,0,9062.113574437262
428585,507,6,16/11/2013,717,1,0,0,0,5883.363748005824
200777,421,6,07/09/2013,1280,1,0,0,0,9293.531077976098
592800,188,2,10/12/2013,365,1,0,0,0,4114.082758676659
177261,685,5,07/11/2014,675,1,1,0,0,6965.797802124854
278986,856,6,12/10/2013,775,1,0,0,0,6182.921082258645
422007,402,5,11/10/2013,672,1,1,0,0,6988.622396036001
617358,523,5,12/04/2013,2029,1,1,0,0,15160.676031892355
605249,114,5,26/12/2014,0,0,0,1,1,-496.75929222834657
424275,151,1,06/01/2014,0,0,1,1,0,1027.6936637029212
399465,255,7,22/09/2013,0,0,0,0,0,38.71946526331823
566628,425,5,17/04/2015,539,1,1,0,0,6182.6352063531385
640756,65,4,05/03/2015,512,1,1,0,0,6148.984590795601
331844,689,1,20/04/2015,607,1,0,0,0,5579.3340576455075
120622,369,4,23/10/2014,497,1,1,0,1,6078.025906145146
92758,996,3,17/04/2013,518,1,0,0,0,4843.355474319626
429737,57,2,01/07/2014,0,1,1,0,0,3214.6584388821016
618823,110,5,05/06/2015,590,1,1,0,0,6535.980229059004
670417,891,2,22/07/2014,1077,1,0,0,1,8372.893909780425
401049,701,4,03/04/2014,645,1,1,0,0,6859.66192961039
219849,483,5,06/06/2014,651,1,1,0,1,6913.705495796991
276947,603,3,19/02/2014,1054,1,1,0,0,9419.397614104022
46585,538,5,09/08/2013,537,1,0,0,0,4869.801975379117
399785,140,4,31/01/2013,1038,1,0,0,0,8028.1500338421
355217,612,1,06/07/2015,320,1,0,0,0,3858.4130148491918
98865,598,7,17/03/2013,0,0,0,0,0,-10.88793814753069
626795,296,2,28/04/2015,969,1,1,0,0,9028.049208984154
626997,445,1,01/07/2013,1548,1,1,0,0,12578.019122058453
604759,118,2,11/02/2014,518,1,0,0,0,5047.568328297192
613544,1114,5,26/12/2014,0,0,0,1,1,-641.387290510705
225597,533,7,16/11/2014,0,0,0,0,0,-1.487118259177464
402304,628,5,17/05/2013,802,1,1,0,0,7740.492084543795
33999,835,2,18/06/2013,664,1,1,0,0,7109.406541629346
155693,600,2,18/03/2014,544,1,1,0,0,6419.188937115293
630388,633,7,30/06/2013,0,0,0,0,0,-15.949918087413266
29979,955,7,07/12/2014,0,0,0,0,0,-62.52013353433267
328734,302,2,03/09/2013,229,1,0,0,0,3276.829291547342
632301,634,7,24/08/2014,0,0,0,0,0,-16.094546085695583
636699,903,1,08/04/2013,887,1,1,0,0,8522.615943036973
425699,50,2,25/11/2014,359,1,1,0,0,5382.2513440003795
135920,835,3,25/02/2015,604,1,0,0,0,5385.65429732221
220803,550,5,11/07/2014,452,1,0,0,0,4355.087767321523
280902,453,6,02/02/2013,632,1,0,0,0,5378.194987834867
523382,25,4,08/01/2015,1521,1,1,0,0,12244.128300455235
446412,253,1,20/10/2014,817,1,1,0,0,8194.171117856102
352656,183,1,24/03/2014,660,1,0,0,0,5972.373114425143
451888,102,6,02/05/2015,1301,1,0,0,0,9466.403316647491
680808,942,1,14/07/2014,539,1,1,0,0,6416.780417183782
48325,382,7,16/11/2014,0,0,0,0,0,20.35170948145867
584251,170,7,03/03/2013,0,0,0,0,0,51.01284511731865
479670,316,7,28/06/2015,0,0,0,0,0,29.897157368094327
505980,713,2,07/05/2013,1255,1,0,0,0,9409.341508397272
157583,13,5,18/04/2014,0,0,1,1,1,802.2683163644467
657959,823,1,17/03/2014,686,1,1,0,0,7321.142499514631
539191,317,4,27/02/2014,528,1,0,0,0,4924.678845676893
363431,787,3,23/01/2013,1080,1,1,0,0,9549.697185643989
98669,564,2,22/07/2014,416,1,0,0,1,4431.023709410598
8119,798,7,16/03/2014,0,0,0,0,0,-39.81353780400241
557458,709,3,11/09/2013,1511,1,1,0,0,12162.081789106556
584885,454,3,30/10/2013,956,1,0,0,0,7565.09277139165
128087,151,2,02/06/2015,723,1,1,0,0,7564.399641308762
693286,396,5,08/08/2014,1067,1,1,0,1,9436.866103230303
120489,495,5,04/07/2014,452,1,1,0,0,5647.462487993328
429216,334,1,28/07/2014,495,1,1,0,1,6302.706214140156
492064,1019,7,08/06/2014,0,0,0,0,0,-71.77632542440358
159719,1029,7,12/05/2013,0,0,0,0,0,-73.2226054072272
539202,712,4,23/05/2013,552,1,0,0,1,5075.925698018626
33322,55,1,03/06/2013,422,1,1,0,0,5838.965397152587
10940,77,4,25/04/2013,656,1,1,0,0,7016.295275748701
376401,1074,4,14/08/2014,527,1,0,0,1,4872.69428261741
322995,443,5,08/08/2014,508,1,1,0,1,6056.479437996718
602977,438,2,26/02/2013,330,1,0,0,0,3866.699247073867
140952,78,7,08/09/2013,0,0,0,0,0,64.31862095929563
64882,866,7,29/03/2015,0,0,0,0,0,-49.64824168720281
170181,626,3,26/02/2014,587,1,0,0,1,5376.819689388766
225832,436,4,16/05/2013,709,1,1,0,0,7284.231114014098
196418,186,5,05/07/2013,453,1,1,0,0,5698.187582663497
305086,941,7,23/03/2014,0,0,0,0,0,-60.495341558379664
106492,346,7,09/02/2014,0,0,0,0,0,25.558317419623563
310852,162,1,08/07/2013,492,1,0,0,1,5025.056919475686
575540,516,6,27/06/2015,630,1,0,0,0,5357.013337541238
448511,337,6,11/04/2015,442,1,0,0,0,4248.31362746081
209218,223,1,23/09/2013,1020,1,1,0,0,9423.623727591345
55726,861,1,12/05/2014,496,1,0,0,0,4884.568246638815
318173,889,7,30/06/2013,0,0,0,0,0,-52.974685647697015
487399,488,4,21/03/2013,392,1,1,0,0,5363.601763411757
339778,997,3,03/04/2013,332,1,0,0,1,3784.2266857913964
157859,365,6,06/04/2013,629,1,0,0,0,5372.817122080954
414877,469,6,03/01/2015,1686,1,0,0,0,11736.81647363209
115220,511,7,09/11/2014,0,0,0,0,0,1.6946977030344215
1151,451,6,16/03/2013,454,1,0,0,0,4304.24655406766
207259,390,7,10/03/2013,0,0,0,0,0,19.194685495199792
616162,23,6,18/10/2014,437,1,0,0,0,4263.551602916869
266072,567,5,08/08/2014,634,1,1,0,1,6798.961009525633
91604,381,2,02/04/2013,1156,1,0,0,0,8859.88872693593
45241,734,4,11/04/2013,751,1,1,0,0,7494.603784964597
67814,545,5,17/10/2014,852,1,0,0,1,6833.362062522142
640765,672,3,28/08/2013,1371,1,1,0,0,11322.526976914196
49366,1017,6,16/02/2013,811,1,0,0,0,6376.897529768306
316489,795,7,22/03/2015,0,0,0,0,0,-39.37965380915534
232445,851,5,20/03/2015,478,1,1,0,0,5752.886043828729
526128,463,5,15/03/2013,827,1,0,0,0,6630.811603517111
598123,741,3,16/10/2013,674,1,0,0,1,5885.23622806634
188455,700,2,16/09/2014,649,1,1,0,0,7038.405673383663
662263,627,4,16/05/2013,550,1,1,0,0,6297.035297395879
189217,481,5,09/05/2014,555,1,1,0,0,6271.096729664047
688529,789,2,15/07/2014,516,1,1,0,0,6222.8730358141665
444729,3,6,10/08/2013,427,1,0,0,0,4206.0937308733155
385106,1012,1,23/06/2014,511,1,0,0,0,4953.25506691198
542530,860,4,18/06/2015,762,1,1,0,0,7542.766132391141
142227,842,6,08/02/2014,1297,1,0,0,0,9335.238425114869
610430,122,1,26/08/2013,1134,1,1,0,0,10126.226080322751
194128,1041,6,18/04/2015,633,1,0,0,0,5299.188768045759
643398,374,4,21/02/2013,835,1,1,0,0,8053.613493223532
32910,498,1,07/10/2013,1119,1,1,0,0,9981.320304954785
597142,1066,6,07/09/2013,1007,1,0,0,0,7552.679225232803
69838,97,1,04/02/2013,897,1,1,0,1,8763.070416502938
17790,151,6,02/03/2013,534,1,0,0,0,4830.438409625973
422995,31,6,18/05/2013,632,1,0,0,0,5439.228003110022
383024,675,6,14/03/2015,243,1,0,0,0,2998.45576705828
118940,923,4,04/04/2013,619,1,0,0,1,5449.757084842692
147609,503,2,20/01/2015,335,1,0,0,0,3887.4736431901138
305635,61,5,03/01/2014,572,1,0,0,1,5213.549917433186
81903,230,3,03/09/2014,1028,1,1,0,0,9316.432734239417
265908,655,1,29/12/2014,700,1,0,0,1,6209.044302113856
498787,691,4,14/11/2013,501,1,0,0,0,4707.641807894449
617077,669,7,23/06/2013,0,0,0,0,0,-21.15652602557816
24520,672,2,12/05/2015,1080,1,0,0,0,8359.138696165839
701972,464,7,08/09/2013,0,0,0,0,0,8.492213622305258
311880,224,5,13/09/2013,414,1,1,0,0,5457.325033892885
488609,1059,3,20/11/2013,1142,1,1,0,0,9884.531048568231
74297,406,2,06/05/2014,532,1,1,0,0,6374.826250371029
546323,828,6,20/09/2014,314,1,0,0,0,3404.8157505864037
48538,122,5,18/07/2014,1112,1,1,0,1,9748.071118801068
591571,992,7,04/05/2014,0,0,0,0,0,-67.87136947077988
33356,1037,4,21/03/2013,948,1,1,0,0,8639.685012066297
202689,361,1,21/04/2014,0,0,0,1,0,-287.09839670264955
88100,314,7,08/12/2013,0,0,0,0,0,30.186413364659074
339553,57,4,01/08/2013,1287,1,1,0,1,10890.83397033609
168418,783,1,18/03/2013,802,1,1,0,0,8026.992630752652
407751,335,4,25/06/2015,2424,1,0,0,0,16364.517450652242
547666,358,2,12/03/2013,805,1,0,0,0,6744.915007373484
183262,4,7,13/07/2014,0,0,0,0,0,75.02109283219016
252300,962,2,25/11/2014,1121,1,1,0,0,9849.053528667951
452454,485,2,25/02/2014,362,1,0,0,0,4053.0231135840377
710452,997,4,13/03/2014,309,1,0,0,0,3504.657345843396
650052,29,5,24/05/2013,496,1,0,0,0,4695.980855267114
202611,50,1,26/08/2013,458,1,1,0,0,6056.95009237712
211907,697,5,05/07/2013,1080,1,1,0,0,9408.254762518089
441478,467,4,04/09/2014,1777,1,1,0,0,13725.173784649967
554625,1051,6,28/02/2015,834,1,0,0,0,6510.786171447869
208803,1011,5,16/05/2014,937,1,0,0,0,7215.410212559585
84577,384,3,24/07/2013,718,1,0,0,1,6202.410324293624
352396,374,1,24/11/2014,962,1,1,0,0,9051.752394197345
400608,490,7,13/10/2013,0,0,0,0,0,4.73188566696399
170195,413,3,06/11/2013,889,1,1,0,0,8451.094805625857
259211,872,6,21/06/2014,715,1,0,0,0,5818.504442230923
397341,161,2,09/04/2013,865,1,1,0,0,8419.929495856588
227593,734,4,22/01/2015,437,1,0,0,0,4315.180039109424
201604,889,2,22/10/2013,473,1,1,0,1,6012.4372531875515
359970,728,7,10/03/2013,0,0,0,0,0,-29.689577924237256
60254,757,1,19/01/2015,552,1,0,0,0,5237.571977711704
145295,482,7,12/04/2015,0,0,0,0,0,5.888909653222868
58289,217,2,15/07/2014,631,1,1,0,1,7063.164093778664
270836,220,6,06/06/2015,480,1,0,0,0,4494.566744894807
513674,47,6,27/12/2014,864,1,0,0,0,6837.043977750957
472692,751,3,17/06/2015,640,1,1,0,0,6899.4847851773275
641952,963,5,17/04/2015,1055,1,1,0,0,9218.907634951978
447676,1080,5,28/02/2014,846,1,0,0,0,6656.241949394376
201171,595,6,09/11/2013,1901,1,0,0,0,13016.127634046323
47439,661,1,02/12/2013,761,1,1,0,0,7797.200475305378
212955,708,5,08/11/2013,550,1,1,0,0,6208.090958049351
455174,1061,4,31/07/2014,641,1,1,0,1,6846.989552266244
567882,727,4,13/03/2014,409,1,0,0,0,4147.211225471639
506726,534,3,03/04/2013,464,1,0,0,1,4647.815151517576
308201,473,2,07/01/2014,663,1,1,0,1,7219.260708647823
128921,557,2,13/01/2015,555,1,1,0,0,6491.793416251555
508695,1101,1,31/03/2014,1339,1,1,0,0,11221.819126192935
582528,380,1,30/03/2015,1455,1,1,0,1,12089.694799102424
652866,20,3,23/10/2013,903,1,1,0,0,8592.424213763705
336932,27,7,14/09/2014,0,0,0,0,0,71.6946488716959
30128,739,1,27/07/2015,992,1,1,0,0,9180.014470851886
567508,521,7,30/06/2013,0,0,0,0,0,0.24841772021090947
298852,43,2,07/01/2014,763,1,1,0,1,7884.955068001243
49229,1083,3,23/07/2014,324,1,0,0,0,3659.97445749057
182544,853,5,05/09/2014,988,1,1,0,1,8894.002695142579
279365,535,5,26/06/2015,914,1,0,0,0,7145.447146120826
427068,414,2,25/06/2013,383,1,0,0,0,4190.0276086814065
317556,874,5,22/02/2013,514,1,1,0,0,5966.821155101358
233643,1095,6,13/07/2013,503,1,0,0,0,4506.8232400189045
293523,566,2,10/12/2013,582,1,0,0,0,5369.01774992558
217802,239,1,25/03/2013,558,1,1,0,1,6696.653595634944
201127,1001,3,13/08/2014,501,1,0,0,1,4803.5704747537575
472503,1098,2,26/03/2013,928,1,1,0,0,8664.62078312398
13253,533,4,03/10/2013,0,0,0,1,0,-543.6628268641823
132766,546,4,30/01/2014,1360,1,0,0,0,9912.714977235719
148022,709,2,19/11/2013,1573,1,1,0,0,12613.483939049256
213132,1067,3,04/03/2015,508,1,1,0,0,6057.156635198654
255951,296,5,21/03/2014,798,1,1,0,0,7764.368407169858
3165,113,5,07/03/2014,833,1,1,0,1,8065.595717728914
86147,730,7,03/02/2013,0,0,0,0,0,-29.978833920802003
674939,512,3,18/06/2014,1358,1,1,0,1,11330.745769868598
124958,427,1,03/06/2013,1073,1,1,0,0,9713.976905590509
125124,1026,1,26/01/2015,1244,1,1,0,0,10659.337121976707
685935,1056,7,20/10/2013,0,0,0,0,0,-77.12756136085079
393375,73,5,28/03/2014,511,1,0,0,0,4780.142871356491
279675,28,2,04/03/2014,783,1,1,0,0,7944.291477152695
278795,330,3,17/09/2014,448,1,1,0,0,5801.644877877548
632141,38,2,20/01/2015,359,1,0,0,0,4099.566699213492
639954,294,6,13/07/2013,364,1,0,0,1,3847.333136556369
114831,509,6,26/10/2013,339,1,0,0,0,3601.828162061477
148593,1052,2,18/06/2013,811,1,1,0,0,7965.173616537321
610384,745,3,05/06/2013,891,1,1,0,0,8415.148396597957
489067,573,2,12/03/2013,287,1,0,0,0,3587.667609666186
701322,925,1,13/05/2013,981,1,1,0,0,9086.72818796125
415244,566,4,08/08/2013,462,1,0,0,0,4490.353622843862
32894,737,1,01/04/2013,0,0,0,1,1,-277.94464921563304
49280,352,7,06/04/2014,0,0,0,0,0,24.690549429929433
497178,295,7,06/07/2014,0,0,0,0,0,32.934345332023895
495632,458,2,12/03/2013,292,1,0,0,0,3634.4750454732575
478521,630,3,03/12/2014,928,1,1,0,0,8655.07721483447
709500,6,1,24/11/2014,779,1,1,0,0,8000.562591796884
203297,666,5,19/09/2014,706,1,1,0,0,7155.63207332074
538562,677,1,15/04/2013,543,1,0,0,0,5194.826828766011
568358,1110,6,16/11/2013,403,1,0,0,0,3901.149499952664
137545,344,2,31/03/2015,1480,1,1,0,0,12105.014140736752
124979,427,1,16/03/2015,1096,1,1,0,0,9852.78289921167
207166,807,4,04/06/2015,0,0,1,1,0,701.1292823727268
507403,760,6,31/08/2013,1321,1,0,0,0,9491.938957796101
305366,612,6,17/01/2015,485,1,0,0,0,4468.047785572723
429615,403,1,09/02/2015,773,1,0,0,0,6622.514836506991
610590,573,7,08/06/2014,0,0,0,0,0,-7.2722381904717395
96853,910,7,23/02/2014,0,0,0,0,0,-56.011873611626584
256678,169,7,05/07/2015,0,0,0,0,0,51.15747311560102
431856,704,4,09/10/2014,1167,1,1,0,0,10009.520596495811
327059,555,5,12/06/2015,364,1,0,0,0,3823.280825649146
51743,716,1,16/09/2013,335,1,0,0,0,3933.897351041627
509224,81,2,10/12/2013,531,1,0,0,0,5131.3751258456
122146,423,1,04/05/2015,2094,1,1,0,0,15876.334525723014
595939,1097,2,02/09/2014,2182,1,1,0,1,16296.243459917201
288326,168,5,17/05/2013,773,1,1,0,0,7632.004710926997
332598,266,2,17/12/2013,920,1,1,0,0,8736.670932087542
356366,420,5,15/03/2013,296,1,0,0,0,3432.4226677547003
203693,670,1,25/02/2013,684,1,0,0,0,6046.780316083717
66563,249,7,15/06/2014,0,0,0,0,0,39.58723325301236
615094,600,4,04/06/2015,630,1,1,0,0,6783.743709423107
140112,1001,4,07/08/2014,619,1,1,0,1,6722.896281742943
364619,237,1,18/02/2013,728,1,1,0,0,7659.366320946735
77365,480,4,15/05/2014,563,1,0,0,0,5112.3309939890705
658611,925,2,16/12/2014,1430,1,1,0,0,11719.233113688697
243284,492,2,20/08/2013,1090,1,0,0,1,8509.056042707047
224063,589,4,21/11/2013,499,1,1,0,0,5994.743958083684
204612,287,2,11/06/2013,705,1,0,0,0,6151.679275159525
481633,365,4,29/08/2013,560,1,1,0,1,6458.8121397962395
486926,312,5,04/01/2013,562,1,0,0,1,5116.897857855113
320620,954,1,12/05/2014,711,1,0,0,0,6168.652130996368
563221,1000,3,13/03/2013,573,1,0,0,0,5174.704338377101
699154,880,6,06/06/2015,603,1,0,0,0,5141.4225797416175
18323,895,1,16/12/2013,1256,1,1,0,0,10750.703908162734
164367,1073,5,24/04/2015,978,1,0,0,0,7453.8800479038
668585,590,6,30/03/2013,587,1,0,0,0,5086.80400802878
30703,520,2,30/07/2013,587,1,1,0,1,6753.799909458628
199389,597,5,06/03/2015,780,1,1,0,0,7612.2046020703065
642652,628,5,18/10/2013,727,1,0,0,1,6066.977538549699
707810,1101,5,21/02/2014,1012,1,1,0,0,8939.442113549452
76845,642,6,17/01/2015,482,1,0,0,0,4445.603816021492
209768,241,7,10/11/2013,0,0,0,0,0,40.744257239271235
146616,235,1,20/05/2013,0,0,0,1,0,-268.87526891907237
682772,639,6,15/11/2014,285,1,0,0,0,3257.134189435087
226214,873,2,29/07/2014,432,1,1,0,1,5767.314529922346
601703,1093,5,06/06/2014,901,1,1,0,0,8270.709342233582
386374,529,6,21/06/2014,718,1,0,0,0,5886.2169752445325
683043,84,1,12/01/2015,1507,1,1,0,0,12382.793058200663
422598,736,3,30/10/2013,462,1,0,0,1,4606.5302094626995
477084,658,4,12/09/2013,699,1,1,0,0,7191.773266386214
393550,510,1,13/07/2015,916,1,1,0,1,8818.004874029804
606239,788,5,16/05/2014,1586,1,0,0,0,11164.405293573669
436264,877,3,25/12/2013,0,0,0,1,1,-452.6515119464748
619455,462,6,23/05/2015,302,1,0,0,0,3385.3290795467055
270129,799,7,15/03/2015,0,0,0,0,0,-39.958165802284725
619126,7,6,11/01/2014,535,1,0,0,0,4857.299884579553
249170,866,6,26/01/2013,464,1,0,0,0,4304.576366789683
399969,232,3,25/06/2014,213,1,0,0,0,3113.16308872673
396403,184,7,16/06/2013,0,0,0,0,0,48.98805314136564
457707,212,4,06/03/2014,478,1,1,0,0,5922.532806216813
684788,65,4,14/03/2013,475,1,0,0,0,4641.267811595283
155167,60,3,04/06/2014,887,1,1,0,0,8490.078402617692
632299,405,1,09/12/2013,501,1,0,0,0,4980.693829860171
180575,629,2,26/02/2013,579,1,0,0,0,5341.801056431031
52673,543,7,19/04/2015,0,0,0,0,0,-2.933398242000976
314279,271,4,09/07/2015,770,1,0,0,0,6391.812188220535
132568,493,5,01/03/2013,762,1,0,0,0,6234.194955508836
658449,273,2,03/03/2015,818,1,1,0,0,8120.08412960572
475076,409,6,20/04/2013,523,1,0,0,0,4726.738910859004
398230,471,2,07/01/2014,822,1,1,0,0,8115.587958749494
16932,978,5,28/11/2014,1305,1,1,0,0,10725.499015207759
453726,901,6,11/01/2014,456,1,0,0,0,4251.23404124244
448451,721,3,23/04/2014,661,1,0,0,1,5809.673226420026
268701,1084,2,11/11/2014,861,1,1,0,0,8262.29768063829
2539,692,4,24/10/2013,807,1,1,0,1,7902.174454985164
251258,976,7,03/08/2014,0,0,0,0,0,-65.55732149826224
199620,506,4,20/02/2014,848,1,1,0,0,8112.9781590622215
391397,929,5,22/02/2013,692,1,1,0,0,7033.104304959598
598767,75,5,11/10/2013,635,1,1,0,1,6876.153027881473
566352,1083,3,13/08/2014,263,1,0,0,1,3355.3706970756293
561701,559,1,24/02/2014,759,1,0,0,0,6515.462263962063
132055,790,2,31/03/2015,704,1,1,0,1,7420.850404430038
673571,272,3,06/05/2015,699,1,1,0,0,7324.829145208861
665445,385,2,06/05/2014,627,1,1,0,0,6951.1925424223655
313347,1024,5,10/10/2014,833,1,1,0,0,7870.305736452502
464760,586,6,21/03/2015,2598,1,0,0,0,17223.854397072148
24033,340,4,28/05/2015,675,1,0,0,0,5808.503752251647
191183,956,7,04/08/2013,0,0,0,0,0,-62.66476153261499
374659,787,3,17/09/2014,1136,1,1,0,0,9887.65960489551
472291,242,7,17/11/2013,0,0,0,0,0,40.59962924098886
38867,847,7,21/09/2014,0,0,0,0,0,-46.90030971983799
383769,924,4,31/01/2013,470,1,0,0,0,4486.8571450661375
183381,741,3,25/12/2013,0,0,0,1,1,-432.982104180074
230759,1011,6,06/12/2014,1003,1,0,0,0,7536.493592334652
107420,508,2,23/12/2014,1182,1,0,0,1,9061.965969219174
623534,792,2,21/07/2015,531,1,0,0,1,5092.078493908027
77737,615,3,04/03/2015,1193,1,1,0,0,10256.53308305252
268820,1013,1,27/04/2015,616,1,1,0,0,6871.210155776579
137166,942,4,26/06/2014,351,1,0,0,0,3766.083700187568
432173,141,6,18/10/2014,490,1,0,0,0,4566.342788768314
576700,862,1,06/05/2013,1392,1,0,0,0,10291.822326664904
570561,204,7,25/01/2015,0,0,0,0,0,46.0954931757185
558484,524,2,14/01/2014,852,1,0,0,0,7004.553790101855
324713,1059,3,05/02/2014,1161,1,1,0,0,9999.196869385712
392502,726,1,27/07/2015,1291,1,1,0,1,11049.906426745838
556258,909,6,03/08/2013,871,1,0,0,0,6754.619945638005
707617,50,3,05/02/2014,340,1,1,0,0,5190.356051697242
573272,900,7,28/06/2015,0,0,0,0,0,-54.56559362880296
354510,609,7,26/04/2015,0,0,0,0,0,-12.478846128636633
309334,121,3,27/02/2013,498,1,0,0,0,4849.204108798289
237709,88,1,23/12/2013,1125,1,0,0,1,8855.941737530979
649091,1053,3,31/07/2013,1395,1,1,0,1,11475.798621231883
605481,567,5,05/06/2015,676,1,1,0,0,6988.898949123092
245234,836,6,13/04/2013,281,1,0,0,0,3204.5023009697825
686387,770,6,09/03/2013,423,1,0,0,0,4071.0238833870667
141011,789,2,05/08/2014,445,1,1,0,1,5857.918843390024
313221,633,3,18/12/2013,656,1,1,0,0,7013.111580189366
171092,880,2,21/07/2015,781,1,0,0,0,6524.578155448012
433639,275,5,25/10/2013,889,1,1,0,0,8316.594526417513
517144,504,7,21/06/2015,0,0,0,0,0,2.707093691010982
583343,1035,1,05/08/2013,553,1,0,0,1,5266.93431223131
623689,559,1,29/09/2014,995,1,1,0,0,9224.152640145472
380612,1023,7,21/07/2013,0,0,0,0,0,-72.35483741753308
396960,931,6,02/05/2015,426,1,0,0,0,4065.843905266367
576221,181,1,15/06/2015,922,1,1,0,0,8838.26386982904
485811,701,5,30/05/2014,765,1,0,0,0,6222.217461468866
332178,1032,1,21/10/2013,1198,1,1,0,1,10444.391241585872
370428,736,6,28/06/2014,442,1,0,0,0,4190.607056146147
606701,991,5,26/04/2013,570,1,1,0,0,6287.862098553845
188441,94,7,05/01/2014,0,0,0,0,0,62.00457298677787
682260,1108,3,11/12/2013,642,1,0,0,0,5575.50249542609
312333,1025,4,08/08/2013,769,1,0,0,1,6340.2615091559
43679,350,6,01/06/2013,604,1,0,0,0,5224.110462032188
464387,696,6,23/03/2013,723,1,0,0,0,5892.239315535979
80876,612,2,05/11/2013,405,1,1,0,0,5578.582396208017
34795,472,5,07/02/2014,731,1,1,0,0,7334.565985010519
154759,279,5,06/02/2015,792,1,1,0,0,7730.616823935136
662994,476,6,20/12/2014,439,1,0,0,0,4210.105206096801
190668,287,7,31/03/2013,0,0,0,0,0,34.091369318282716
636786,950,7,10/03/2013,0,0,0,0,0,-61.79699354292086
143079,32,7,12/04/2015,0,0,0,0,0,70.97150888028409
29108,1071,3,18/12/2013,1054,1,1,0,0,9351.711710907875
638264,806,6,21/03/2015,471,1,0,0,0,4355.499349093065
363896,852,1,25/02/2013,572,1,0,0,0,5344.533181893281
464519,1021,3,15/07/2015,1151,1,1,0,0,9944.34230131124
211475,643,4,05/09/2013,896,1,0,0,0,7098.4260161754255
554062,465,3,19/03/2014,513,1,1,0,0,6174.397906169234
264367,835,1,14/10/2013,613,1,0,0,0,5594.4286291018025
322451,803,3,30/10/2013,429,1,0,0,0,4334.149833106237
438785,322,1,01/12/2014,829,1,1,0,0,8256.61230438566
569581,620,6,25/05/2013,786,1,0,0,0,6283.438765063402
654293,202,7,18/05/2014,0,0,0,0,0,46.38474917228319
641691,1111,4,28/08/2014,354,1,0,0,0,3759.74669808061
258046,979,7,22/03/2015,0,0,0,0,0,-65.9912054931093
590692,414,1,13/05/2013,496,1,1,0,0,6233.637142637305
328167,987,6,04/07/2015,511,1,0,0,0,4570.7234094407595
98673,952,7,28/04/2013,0,0,0,0,0,-62.08624953948561
567059,392,5,17/04/2015,830,1,1,0,0,7943.605501764193
470850,469,6,15/06/2013,1510,1,0,0,0,10674.648870270157
589484,917,7,17/03/2013,0,0,0,0,0,-57.02426959960303
246889,541,2,09/12/2014,926,1,0,0,0,7448.688310999139
33712,975,3,22/07/2015,539,1,0,0,1,5036.6624443440605
137680,641,6,29/11/2014,480,1,0,0,0,4433.678357617934
134028,367,3,07/05/2014,533,1,1,0,0,6309.272314019306
345697,855,3,05/02/2014,612,1,1,0,0,6715.462263730199
428693,520,4,16/01/2014,314,1,0,0,0,3603.820117028681
64244,429,7,05/05/2013,0,0,0,0,0,13.554193562187834
266383,749,6,15/11/2014,263,1,0,0,0,3108.4541592037867
567658,74,5,23/05/2014,807,1,1,0,0,7850.791211596822
476139,24,7,19/01/2014,0,0,0,0,0,72.12853286654297
299843,1086,2,22/10/2013,1045,1,1,0,1,9435.990248452199
12999,535,6,09/08/2014,564,1,0,0,0,4955.952554313149
512128,601,2,20/05/2014,336,1,1,0,0,5163.755323325638
488283,836,2,06/01/2015,920,1,1,0,0,8654.232973066599
170184,217,5,25/04/2014,597,1,0,0,0,5278.330154882957
